#,股票代號/名稱,類別,20260424,20260430,20260508,20260515,20260522,20260529,總增減,上週持有%
575,4569/六方科-KY,汽車,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.49
576,1725/元禎,化學,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.23
577,4572/駐龍,電機,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.20
578,6771/平和環保-創,綠能,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.65
579,6908/宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.39
580,1583/程泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.23
581,6792/詠業,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.91
582,8499/鼎炫-KY,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.81
583,3308/聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.63
584,3015/全漢,電子零組件,-0.07,-0.25,-0.04,-0.10,0.37,0.09,0.00,64.03
585,6674/鋐寶科技,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.12
586,6796/晉弘,生技醫療業,-0.01,0.00,0.00,0.02,0.01,-0.02,0.00,49.39
587,2945/三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.49
588,9110/越南控-DR,存託憑證,0.11,0.15,0.21,0.00,-0.60,0.12,-0.01,43.90
589,2505/國揚,營建,0.36,-0.08,-0.31,0.01,0.13,-0.12,-0.01,79.13
590,1541/錩泰,電機,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,83.77
591,2712/遠雄來,觀光,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,90.85
592,1909/榮成,造紙,-0.21,0.09,0.09,0.01,-0.02,0.03,-0.01,66.21
593,8467/波力-KY,運動,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,82.03
594,2477/美隆電,其他電子,-0.05,-0.20,0.01,0.09,0.08,0.06,-0.01,72.94
595,9943/好樂迪,觀光,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,71.10
596,8488/吉源-KY,其他,-0.02,0.00,0.01,0.04,-0.04,0.00,-0.01,87.09
597,2850/新產,金融,-0.33,0.17,-0.29,0.05,0.12,0.27,-0.01,68.39
598,2015/豐興,鋼鐵,-0.11,-0.14,0.00,0.09,0.11,0.04,-0.01,88.27
599,1737/臺鹽,食品,-0.04,0.00,-0.15,-0.14,0.06,0.25,-0.02,63.54
600,9942/茂順,其他,-0.02,-0.49,0.01,0.99,0.01,-0.52,-0.02,52.31
601,6116/彩晶,光電,-0.30,-0.24,1.33,0.23,0.57,-1.61,-0.02,46.49
602,3018/隆銘綠能,其他電子,0.00,0.00,0.00,0.00,-0.02,0.00,-0.02,64.29
603,7736/虎山,汽車,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.02,84.06
604,1454/台富,紡織,0.00,-0.04,-0.01,0.02,0.01,0.00,-0.02,81.75
605,7732/金興精密,汽車,-0.01,0.06,-0.01,-0.01,-0.02,-0.03,-0.02,88.54
606,2836/高雄銀,金融,-0.16,-0.01,-0.02,0.05,0.12,0.00,-0.02,84.82
607,2007/燁興,鋼鐵,-0.01,-0.05,-0.03,0.01,-0.02,0.07,-0.03,76.41
608,3045/台灣大,通信網路,0.17,0.02,-0.20,0.23,0.04,-0.29,-0.03,91.68
609,2482/連宇,其他電子,0.02,-0.05,0.01,0.38,0.12,-0.51,-0.03,40.88
610,1589/永冠-KY,電機,0.00,-0.01,0.00,-0.02,0.00,0.00,-0.03,28.60
611,5906/台南-KY,貿易百貨,0.00,-0.01,-0.02,0.00,0.00,0.00,-0.03,87.60
612,3054/立萬利,食品,-0.01,-0.05,0.01,0.04,0.00,-0.02,-0.03,87.79
613,1558/伸興,電機,-0.07,0.00,0.00,0.00,0.03,0.00,-0.04,34.49
614,6869/雲豹能源,綠能,0.22,-0.05,0.15,-0.30,-0.04,-0.02,-0.04,53.92
615,2923/鼎固-KY,營建,-0.02,0.00,0.03,-0.03,-0.02,0.00,-0.04,99.41
616,1437/勤益控,其他,0.08,-0.05,-0.01,-0.23,-0.07,0.23,-0.05,79.23
617,3622/洋華,光電,0.18,-0.02,-0.36,-0.23,-0.36,0.74,-0.05,58.95
618,2901/欣欣,貿易百貨,-0.06,-0.01,0.02,-0.01,0.01,0.00,-0.05,79.33
619,5871/中租-KY,其他,0.59,0.19,-0.17,-0.58,0.00,-0.08,-0.05,67.51
620,3416/融程電,電腦週邊,-0.08,0.26,0.06,-0.25,0.08,-0.12,-0.05,56.07
621,6790/永豐實,造紙,0.11,-0.15,-0.01,0.02,-0.02,-0.01,-0.06,78.83
622,3617/碩天,其他電子,0.16,0.00,-0.01,-0.46,0.02,0.23,-0.06,67.64
623,5876/上海商銀,金融,0.02,-0.19,-0.24,0.30,0.30,-0.25,-0.06,86.17
624,2618/長榮航,航運,-0.48,-0.29,0.26,0.20,0.04,0.20,-0.07,73.23
625,8443/阿瘦,貿易百貨,0.14,0.03,-0.55,0.10,0.09,0.12,-0.07,69.26
626,1475/業旺,紡織,0.00,0.00,0.00,-0.13,0.01,0.05,-0.07,76.31
627,1108/幸福,水泥,-0.05,-0.05,-0.01,0.01,0.16,-0.13,-0.07,80.90
628,1339/昭輝,汽車,0.01,0.03,0.04,0.03,0.00,-0.18,-0.07,74.41
629,4588/玖鼎電力,其他電子,-0.02,-0.01,-0.05,-0.01,0.01,0.00,-0.08,50.70
630,1338/廣華-KY,汽車,-0.01,-0.01,-0.01,-0.05,-0.04,0.04,-0.08,42.87
631,8478/東哥遊艇,運動,-0.06,-0.11,0.05,0.06,-0.04,0.02,-0.08,76.71
632,3419/譁裕,通信網路,-0.32,-0.65,0.24,0.37,0.17,0.11,-0.08,31.48
633,1717/長興,化學,-1.55,-0.39,-1.17,-0.02,0.55,2.50,-0.08,67.62
634,1216/統一,食品,-0.07,-0.20,-0.29,0.61,0.14,-0.28,-0.09,88.41
635,7780/大研生醫*,食品,-0.06,-0.14,-0.02,-0.33,0.28,0.18,-0.09,75.32
636,1219/福壽,食品,0.03,0.06,0.04,-0.13,-0.09,-0.01,-0.10,61.72
637,8101/華冠,通信網路,0.00,-0.02,-0.02,-0.06,0.00,0.00,-0.10,81.53
638,3027/盛達,通信網路,-0.25,0.26,0.74,-0.32,0.39,-0.92,-0.10,44.42
639,6573/虹揚-KY,半導體,0.00,0.00,0.00,-0.01,-0.01,-0.08,-0.10,65.45
640,6505/台塑化,油電燃氣,-0.09,0.06,0.02,0.03,-0.06,-0.06,-0.10,94.54
641,2855/統一證,金融,0.43,-0.04,0.11,-0.50,-0.07,-0.04,-0.11,77.14
642,2029/盛餘,鋼鐵,-0.02,-0.01,0.01,0.14,-0.08,-0.15,-0.11,70.88
643,2105/正新,橡膠,-0.19,-0.20,-0.07,0.02,0.29,0.04,-0.11,81.07
644,9937/全國,油電燃氣,0.02,0.00,-0.13,-0.01,0.01,0.00,-0.11,89.04
645,1201/味全,食品,-0.21,0.04,0.10,0.03,0.05,-0.13,-0.12,63.28
646,3686/達能,半導體,-0.04,0.01,-0.66,0.03,0.01,0.53,-0.12,22.71
647,6695/芯鼎,半導體,-0.66,0.01,0.47,0.71,-1.95,1.30,-0.12,43.92
648,6919/康霈*,生技醫療業,0.07,0.16,-0.31,-0.10,0.03,0.02,-0.13,73.93
649,3530/晶相光,半導體,-0.10,-0.55,-0.53,0.53,-0.01,0.53,-0.13,57.74
650,2013/中鋼構,鋼鐵,-0.07,-0.25,0.00,-0.01,0.02,0.18,-0.13,79.45
651,3266/昇陽,營建,0.00,0.01,0.02,-0.11,0.08,-0.13,-0.13,90.16
652,2012/春雨,鋼鐵,0.00,0.00,0.01,0.14,-0.15,-0.13,-0.13,84.16
653,6558/興能高,其他電子,0.45,-0.04,0.47,-0.74,-0.70,0.43,-0.13,40.75
654,1726/永記,化學,0.00,-0.01,-0.01,-0.03,-0.05,-0.03,-0.13,85.89
655,1906/寶隆,造紙,0.10,0.05,-0.01,-0.04,0.02,-0.25,-0.13,74.35
656,1506/正道,電機,-0.11,0.16,0.06,-0.05,-0.01,-0.19,-0.14,77.39
657,2910/統領,貿易百貨,-0.01,0.00,0.01,-0.15,0.00,0.01,-0.14,96.84
658,7705/三商餐飲,觀光,0.00,0.00,-0.03,-0.11,0.00,0.00,-0.14,69.68
659,5215/科嘉-KY,電腦週邊,0.00,0.02,-0.61,-0.38,0.80,0.03,-0.14,52.05
660,1471/首利,電子零組件,-0.29,0.06,-0.18,0.12,0.11,0.03,-0.15,22.86
661,6592/和潤企業,其他,-0.01,-0.05,0.12,-0.29,0.20,-0.12,-0.15,79.38
662,3504/揚明光,光電,-0.46,1.34,0.11,-0.49,-1.14,0.49,-0.15,62.57
663,2415/錩新,電子零組件,-0.67,0.18,0.13,-0.04,0.29,-0.04,-0.15,64.72
664,2373/震旦行,其他電子,0.00,0.01,0.00,0.00,-0.18,0.02,-0.15,87.22
665,6988/威力暘-創,汽車,-0.13,0.00,0.04,0.28,0.28,-0.62,-0.15,78.84
666,6742/澤米,光電,-0.07,-0.03,0.02,0.54,1.38,-1.99,-0.15,34.33
667,2536/宏普,營建,-0.15,0.02,0.04,-0.19,0.25,-0.13,-0.16,79.48
668,2423/固緯,其他電子,-0.07,-0.03,-0.01,0.35,-0.05,-0.35,-0.16,75.68
669,9926/新海,油電燃氣,0.00,0.07,-0.23,0.00,0.00,0.00,-0.16,83.89
670,3346/麗清,汽車,-0.30,0.04,-0.29,0.04,-0.04,0.39,-0.16,27.25
671,4148/全宇生技-KY,生技醫療業,-0.01,-0.05,0.02,-0.19,0.09,-0.02,-0.16,78.75
672,1514/亞力,電機,0.03,-0.21,-0.12,-1.02,-0.15,1.31,-0.16,45.44
673,1718/中纖,化學,-0.29,-0.04,0.02,0.19,-0.05,0.01,-0.16,55.87
674,2034/允強,鋼鐵,0.13,0.11,0.12,-0.22,-0.37,0.06,-0.17,48.80
675,1817/凱撒衛,玻璃,-0.03,-0.01,-0.06,-0.07,0.00,0.00,-0.17,65.22
676,5484/慧友,光電,-0.10,-0.01,-0.07,0.01,0.59,-0.60,-0.18,38.31
677,1597/直得,電機,-1.75,2.91,3.63,0.14,-1.50,-3.61,-0.18,56.78
678,5522/遠雄,營建,-0.32,-0.01,0.12,0.00,0.03,-0.01,-0.19,89.06
679,2106/建大,橡膠,0.01,0.03,0.01,-0.16,-0.21,0.13,-0.19,79.75
680,6957/裕慶-KY,其他,-0.14,-0.06,-0.76,0.76,-0.01,0.01,-0.20,72.61
681,2838/聯邦銀,金融,-0.10,0.00,0.00,-0.04,-0.06,0.00,-0.20,90.63
682,1608/華榮,電器電纜,-0.53,-0.20,0.49,-0.13,0.27,-0.10,-0.20,64.54
683,2462/良得電,電子零組件,-0.13,0.02,-0.19,-0.66,0.68,0.08,-0.20,56.12
684,2072/世紀風電,綠能,0.00,-0.07,0.02,-0.16,-0.13,0.13,-0.21,75.44
685,2258/鴻華先進-創,汽車,-0.05,0.00,-0.01,-0.05,-0.06,-0.04,-0.21,93.72
686,6442/光聖,通信網路,0.95,0.06,0.02,-1.25,-0.03,0.03,-0.22,57.56
687,1540/喬福,電機,0.45,-0.05,-0.97,0.18,0.05,0.12,-0.22,33.83
688,6243/迅杰,半導體,-0.14,-0.08,0.19,-0.04,-0.08,-0.07,-0.22,24.29
689,1236/宏亞,食品,0.11,0.00,0.04,0.05,-0.45,0.03,-0.22,83.56
690,2903/遠百,貿易百貨,-0.25,0.03,-0.02,0.06,0.10,-0.14,-0.22,78.93
691,3703/欣陸,營建,-0.08,0.10,0.02,-0.15,-0.14,0.02,-0.23,72.13
692,2504/國產,營建,0.13,-0.10,-0.41,-0.09,0.06,0.18,-0.23,76.41
693,1526/日馳,電機,0.00,0.00,0.00,0.00,-0.11,-0.13,-0.24,36.98
694,3168/眾福科,光電,-0.17,-0.06,0.47,0.09,0.03,-0.60,-0.24,74.97
695,1109/信大,水泥,-0.24,0.10,0.15,-0.24,-0.04,0.03,-0.24,79.73
696,2511/太子,營建,-0.12,-0.09,-0.05,-0.11,0.12,0.01,-0.24,79.66
697,1234/黑松,食品,-0.05,-0.01,-0.06,-0.04,-0.02,-0.06,-0.24,83.29
698,1806/冠軍,玻璃,-0.25,0.01,-0.02,0.07,-0.01,-0.05,-0.25,74.31
699,1733/五鼎,生技醫療業,-0.34,-0.13,0.00,0.07,0.10,0.05,-0.25,39.77
700,3321/同泰,電子零組件,-0.48,0.46,0.04,0.21,0.01,-0.49,-0.25,47.43
701,6184/大豐電,其他,0.00,0.00,0.00,0.00,0.01,-0.26,-0.25,72.41
702,7791/皇家可口,食品,0.00,-0.01,-0.02,-0.05,-0.07,-0.11,-0.26,81.39
703,1903/士紙,造紙,-0.04,0.01,0.03,-0.13,0.01,-0.14,-0.26,80.63
704,5471/松翰,半導體,-0.25,-0.18,0.16,0.91,1.05,-1.95,-0.26,31.42
705,2451/創見,半導體,-0.27,0.50,0.26,0.57,-1.36,0.03,-0.27,78.03
706,9930/中聯資源,綠能,0.01,0.00,0.00,-0.19,0.01,-0.10,-0.27,78.20
707,3716/中化控股,生技醫療業,-0.12,0.09,-0.14,-0.09,0.01,-0.03,-0.28,53.74
708,1536/和大,汽車,-0.38,0.10,0.19,0.38,-0.15,-0.42,-0.28,34.74
709,2104/國際中橡,橡膠,-0.03,-0.06,0.22,-0.22,-0.15,-0.05,-0.29,45.21
710,1232/大統益,食品,-0.03,-0.26,-0.01,0.02,-0.02,0.01,-0.29,73.71
711,6670/復盛應用,運動,-0.78,-0.32,0.11,0.23,0.10,0.37,-0.29,77.88
712,1786/科妍,生技醫療業,0.43,-0.09,-0.70,-1.33,1.20,0.19,-0.30,50.99
713,3058/立德,電子零組件,-0.43,-0.08,-0.13,-0.05,0.27,0.12,-0.30,22.70
714,2887/台新新光金,金融,-0.18,0.03,0.00,-0.17,0.13,-0.11,-0.30,72.98
715,3044/健鼎,電子零組件,0.60,-0.59,0.42,-0.11,-0.49,-0.13,-0.30,80.88
716,6152/百一,通信網路,-0.31,0.18,0.35,-0.74,-0.13,0.35,-0.30,23.50
717,3032/偉訓,電子零組件,-0.05,-0.55,-0.20,1.97,-0.29,-1.19,-0.31,52.51
718,2330/台積電,半導體,-0.03,-0.08,-0.04,-0.10,-0.08,0.02,-0.31,88.14
719,8462/柏文,運動,0.04,-0.18,-0.10,0.02,-0.09,0.00,-0.31,65.32
720,2633/台灣高鐵,航運,0.10,0.06,0.09,0.02,-0.09,-0.49,-0.31,86.34
721,6005/群益證,金融,-0.79,-0.68,0.42,-0.20,0.00,0.93,-0.32,75.74
722,2514/龍邦,其他,-0.35,0.01,-0.01,0.01,0.01,0.01,-0.32,88.25
723,1231/聯華食,食品,-0.06,-0.02,-0.02,0.00,-0.20,-0.03,-0.33,64.65
724,5222/全訊,半導體,0.52,-0.38,-0.01,-0.07,-0.08,-0.31,-0.33,32.27
725,5306/桂盟,運動,-0.11,-0.21,0.22,-0.33,0.05,0.05,-0.33,68.90
726,4590/富田-創,電機,-0.01,-0.01,-0.18,-0.05,-0.08,-0.01,-0.34,49.09
727,4106/雃博,生技醫療業,0.06,0.01,0.04,0.01,-0.01,-0.46,-0.35,49.84
728,2211/長榮鋼,鋼鐵,-0.06,-0.46,0.57,-0.37,0.05,-0.09,-0.36,82.85
729,2009/第一銅,鋼鐵,-0.83,-0.20,0.14,0.58,-0.46,0.41,-0.36,58.43
730,1217/愛之味,食品,-0.18,-0.22,-0.10,-0.10,0.19,0.04,-0.37,60.02
731,6196/帆宣,其他電子,0.12,-0.02,-0.22,0.06,-0.34,0.02,-0.38,71.89
732,6438/迅得,其他電子,-0.51,0.86,-2.45,0.73,-0.15,1.14,-0.38,34.04
733,2115/六暉-KY,汽車,-0.02,-0.41,0.04,0.11,0.37,-0.48,-0.39,69.43
734,2323/中環,光電,-0.32,-0.07,0.69,-0.30,-0.34,-0.05,-0.39,44.26
735,6183/關貿,資訊服務,-0.41,0.00,0.00,0.00,0.02,0.00,-0.39,77.43
736,6722/輝創,其他電子,0.01,0.03,0.03,0.08,0.01,-0.55,-0.39,76.33
737,2108/南帝,橡膠,0.05,-0.36,-0.39,0.37,0.22,-0.28,-0.39,69.70
738,2062/橋椿,居家,-0.13,-0.27,0.00,0.04,0.22,-0.26,-0.40,61.82
739,3094/聯傑,半導體,-1.43,-0.09,3.13,-2.92,0.29,0.62,-0.40,17.64
740,1432/大魯閣,運動,-0.39,-0.03,0.00,0.00,0.01,0.00,-0.41,54.84
741,6962/奕力-KY,半導體,0.33,-0.54,0.35,-0.18,0.14,-0.52,-0.42,52.40
742,6426/統新,通信網路,-1.29,0.15,-1.29,0.25,1.24,0.52,-0.42,42.38
743,3040/遠見,其他,-0.11,0.13,0.50,-1.06,0.08,0.04,-0.42,70.02
744,1465/偉全,紡織,-0.02,0.00,-0.41,0.00,0.00,0.01,-0.42,72.02
745,2038/海光,鋼鐵,-0.01,-0.33,-0.11,0.09,-0.04,-0.02,-0.42,53.92
746,2707/晶華,觀光,-0.39,-0.09,-0.08,-0.21,-0.41,0.76,-0.42,60.94
747,2453/凌群,資訊服務,0.05,0.09,-0.05,0.01,0.00,-0.52,-0.42,45.47
748,4585/達明,其他電子,-0.42,0.00,-0.01,0.00,0.00,0.00,-0.43,76.72
749,1229/聯華,食品,0.01,-0.01,0.03,-0.31,-0.05,-0.10,-0.43,64.95
750,9924/福興,居家,0.00,-0.03,0.01,0.06,0.06,-0.53,-0.43,61.84
751,2832/台產,金融,-0.33,-0.01,0.18,-0.03,-0.12,-0.12,-0.43,68.71
752,6921/嘉雨思-創,半導體,-0.44,0.00,0.00,0.00,0.00,0.00,-0.44,80.29
753,2642/宅配通,航運,-0.01,0.00,-0.44,0.42,-0.42,0.00,-0.45,60.38
754,1783/和康生,生技醫療業,-0.07,0.15,-0.10,-0.41,-0.04,0.02,-0.45,63.62
755,6589/台康生技,生技醫療業,-0.38,-0.39,0.37,0.52,-0.61,0.03,-0.46,57.42
756,2884/玉山金,金融,0.01,0.05,-0.20,0.02,-0.01,-0.33,-0.46,70.69
757,2417/圓剛,電腦週邊,1.83,-0.45,-0.83,-0.69,0.17,-0.49,-0.46,43.01
758,1440/南紡,紡織,-0.08,0.01,-0.07,-0.18,-0.01,-0.13,-0.46,78.09
759,4807/日成-KY,貿易百貨,-0.30,-0.81,1.17,0.82,-1.01,-0.34,-0.47,72.51
760,2727/王品,觀光,-2.39,-0.10,0.60,1.50,0.14,-0.23,-0.48,34.02
761,7631/聚賢研發-創,其他電子,-0.60,0.07,0.02,0.02,0.00,0.01,-0.48,72.36
762,2889/國票金,金融,-0.22,-0.07,-0.12,-0.09,0.03,-0.01,-0.48,74.40
763,7769/鴻勁,半導體,0.48,-0.36,-0.35,-0.04,-0.25,0.04,-0.48,68.06
764,6668/中揚光,光電,-0.85,0.03,0.85,0.44,0.17,-1.13,-0.49,54.75
765,6691/洋基工程,其他電子,0.64,-0.27,-0.40,-0.15,-0.31,0.00,-0.49,69.35
766,9802/鈺齊-KY,運動,-0.77,0.02,0.45,-0.23,-0.01,0.05,-0.49,65.39
767,6491/晶碩,生技醫療業,-1.21,-0.17,-0.39,0.10,0.03,1.15,-0.49,58.86
768,9945/潤泰新,其他,-0.19,-0.01,0.11,-0.24,-0.13,-0.03,-0.49,64.48
769,5434/崇越,電子通路,0.26,-0.05,-0.23,-0.28,-0.35,0.15,-0.50,54.35
770,2348/海悅,其他,-0.03,-0.27,-0.08,-0.07,-0.03,-0.02,-0.50,70.51
771,1504/東元,電機,0.19,0.15,-0.39,-0.42,-0.04,0.00,-0.51,73.52
772,8422/可寧衛*,綠能,-0.21,-0.65,0.27,-0.12,0.15,0.05,-0.51,38.95
773,2305/全友,電腦週邊,-0.04,-0.23,-0.04,-2.15,1.08,0.87,-0.51,67.84
774,2539/櫻花建,營建,0.03,-0.01,0.01,-0.23,-0.14,-0.17,-0.51,87.15
775,5519/隆大,營建,-0.54,0.09,0.21,-0.42,0.35,-0.20,-0.51,58.19
776,3055/蔚華科,電子通路,0.42,-0.89,0.28,-0.31,-0.48,0.46,-0.52,68.79
777,3447/展達,通信網路,0.03,0.01,-0.02,-0.55,0.00,0.00,-0.53,58.94
778,6924/榮惠-KY創,電子零組件,0.00,0.00,0.00,-0.05,-0.44,-0.04,-0.53,82.21
779,1227/佳格,食品,-0.14,-0.18,-0.12,0.02,-0.05,-0.07,-0.54,67.40
780,5880/合庫金,金融,-0.07,-0.05,-0.05,-0.17,-0.13,-0.08,-0.55,72.53
781,1615/大山,電器電纜,-0.02,-0.22,-0.15,-0.16,0.03,-0.04,-0.56,80.42
782,2388/威盛,半導體,0.99,-0.43,-0.90,-0.42,2.12,-1.93,-0.57,67.81
783,2880/華南金,金融,0.08,-0.16,-0.10,0.00,-0.05,-0.34,-0.57,80.48
784,2485/兆赫,通信網路,-1.37,1.45,-1.34,2.76,-2.83,0.76,-0.57,21.29
785,9917/中保科,其他,-0.26,-0.03,-0.14,-0.02,0.00,-0.12,-0.57,77.37
786,6598A/BC-KY,生技醫療業,-0.04,0.38,-0.05,-0.05,-0.26,-0.55,-0.57,50.81
787,5515/建國,營建,-0.11,-0.13,0.09,0.30,-0.73,0.00,-0.58,70.14
788,1736/喬山,運動,-0.35,0.27,0.06,-0.40,0.02,-0.18,-0.58,87.50
789,6585/鼎基,其他,-0.02,-0.15,0.01,-0.44,0.00,0.01,-0.59,79.53
790,5907/大洋-KY,貿易百貨,-0.46,0.30,-0.73,0.12,-0.26,0.44,-0.59,69.84
791,4545/銘鈺,電子零組件,-0.40,-0.01,0.00,0.01,-0.10,-0.09,-0.59,73.20
792,6933A/MAX-KY,電腦週邊,-0.29,-0.09,-0.02,-0.03,-0.05,-0.13,-0.61,61.83
793,2748/雲品,觀光,-0.42,-0.16,0.01,0.04,0.04,-0.12,-0.61,61.32
794,3592/瑞鼎,半導體,0.06,-0.55,0.41,-0.17,0.32,-0.68,-0.61,39.94
795,9941/裕融,其他,0.57,0.15,-0.19,-0.68,-0.06,-0.41,-0.62,67.27
796,1533/車王電,汽車,-0.04,-0.03,-0.51,-0.01,-0.03,-0.01,-0.63,63.36
797,2610/華航,航運,-0.60,-0.21,0.02,0.31,0.09,-0.24,-0.63,67.63
798,1326/台化,塑膠,-0.18,0.47,0.01,-0.45,-0.29,-0.19,-0.63,81.35
799,1730/花仙子,化學,0.00,-0.64,0.00,0.00,0.00,0.00,-0.64,57.31
800,2515/中工,營建,-0.37,0.25,0.11,-0.27,0.09,-0.45,-0.64,60.47
801,1416/廣豐,其他,-0.18,-0.07,-0.05,-0.31,-0.34,0.31,-0.64,55.23
802,9910/豐泰,運動,0.05,-0.36,0.00,-0.09,-0.08,-0.17,-0.65,89.71
803,3694/海華,通信網路,-0.14,-0.05,-0.42,-0.64,0.30,0.30,-0.65,61.67
804,4766/南寶,化學,0.69,0.02,0.04,-1.49,0.36,-0.27,-0.65,69.29
805,9925/新保,其他,-0.08,-0.14,-0.17,-0.10,0.04,-0.20,-0.65,68.51
806,1316/上曜,營建,-0.24,-0.53,0.05,0.24,-0.36,0.18,-0.66,39.28
807,1324/地球,塑膠,-0.25,0.01,-0.21,-0.16,0.00,-0.05,-0.66,66.72
808,3049/精金,光電,-0.75,-0.27,0.25,-0.07,-0.33,0.51,-0.66,47.85
809,1104/環泥,水泥,-0.03,0.00,-0.11,-0.11,-0.10,-0.32,-0.67,73.76
810,9911/櫻花,居家,-0.44,0.00,-0.08,-0.02,0.07,-0.21,-0.68,68.15
811,6472/保瑞,生技醫療業,-0.42,0.31,0.00,-0.56,0.12,-0.13,-0.68,54.90
812,3060/銘異,電腦週邊,-1.44,-1.47,0.88,-1.19,0.46,2.06,-0.70,19.35
813,6901/鑽石投資,其他,-0.02,-0.02,-0.16,-0.32,-0.09,-0.09,-0.70,84.91
814,1611/中電,電器電纜,-0.38,0.05,-0.23,-0.13,-0.03,0.01,-0.71,53.46
815,1618/合機,電器電纜,-0.71,0.03,-0.03,0.02,0.07,-0.09,-0.71,56.18
816,2345/智邦,通信網路,-0.49,-0.02,0.31,-0.78,0.32,-0.05,-0.71,70.60
817,2471/資通,資訊服務,-0.31,0.12,-0.11,-0.09,0.68,-1.00,-0.71,22.95
818,1731/美吾華,生技醫療業,0.33,-0.62,0.01,-0.29,0.00,-0.14,-0.71,56.38
819,3679/新至陞,電子零組件,0.00,0.00,-0.71,0.00,0.00,0.00,-0.71,65.89
820,6128/上福,電腦週邊,0.00,-0.04,0.00,0.01,-0.68,-0.01,-0.72,58.65
821,2208/台船,航運,0.39,-0.11,0.10,-0.46,-0.51,-0.13,-0.72,56.68
822,2634/漢翔,航運,0.07,-0.35,0.40,-0.91,-0.18,0.25,-0.72,48.28
823,8081/致新,半導體,0.36,-0.73,0.39,0.00,-0.86,0.12,-0.72,39.58
824,6112/邁達特,資訊服務,-0.01,-0.12,-0.11,-0.31,-0.07,-0.10,-0.72,58.66
825,2611/志信,航運,-0.58,-0.51,-0.06,-0.07,0.14,0.36,-0.72,45.44
826,2427/三商電,資訊服務,-0.14,-0.13,-0.19,-0.37,0.01,0.09,-0.73,53.66
827,1218/泰山,食品,-0.19,-0.22,0.01,-0.08,-0.09,-0.16,-0.73,68.60
828,6994/富威電力,綠能,-0.24,-0.63,0.59,-0.49,0.57,-0.53,-0.73,61.50
829,2630/亞航,航運,0.62,-0.92,0.56,-1.07,0.06,0.02,-0.73,65.73
830,2820/華票,金融,-0.09,-0.15,-0.19,-0.02,-0.13,-0.19,-0.77,65.86
831,6625/必應,其他,-0.77,0.00,0.00,0.00,0.00,0.00,-0.77,48.88
832,2723/美食-KY,觀光,-0.47,0.48,0.05,-0.48,-0.01,-0.34,-0.77,68.28
833,2364/倫飛,電腦週邊,0.09,-0.08,0.07,-0.07,-0.78,0.00,-0.77,55.03
834,2608/嘉里大榮,航運,-0.03,-0.09,-0.27,-0.01,-0.17,-0.20,-0.77,76.84
835,1809/中釉,玻璃,0.46,-0.36,1.81,1.05,-1.15,-2.59,-0.78,51.01
836,6165/浪凡,雲端,0.47,2.34,-1.85,-1.08,-0.05,-0.61,-0.78,47.33
837,5288/豐祥-KY,電機,0.06,0.09,-0.11,-0.94,0.09,0.02,-0.79,68.46
838,8464/億豐,居家,0.10,-0.35,0.23,-0.52,-0.34,0.09,-0.79,87.00
839,3023/信邦,電子零組件,-0.36,0.54,0.31,-0.39,-0.85,-0.04,-0.79,67.35
840,6944/兆聯實業,綠能,0.36,-1.50,0.46,0.01,0.00,-0.12,-0.79,49.81
841,2845/遠東銀,金融,-0.05,-0.09,-0.11,-0.25,-0.17,-0.13,-0.80,72.71
842,3518/柏騰,其他電子,-0.56,-0.32,0.01,0.78,-0.35,-0.36,-0.80,40.29
843,2468/華經,資訊服務,0.04,-0.17,-0.14,-0.73,-0.04,0.24,-0.80,51.52
844,3037/欣興,電子零組件,0.02,-0.73,-0.93,-0.11,0.15,0.79,-0.81,76.81
845,6209/今國光,光電,1.19,-1.11,3.97,-2.11,3.36,-6.11,-0.81,46.06
846,3380/明泰,通信網路,0.16,-0.58,-0.82,-0.49,-0.05,0.97,-0.81,67.85
847,1603/華電,電器電纜,-0.14,-0.05,-0.06,-0.30,-0.26,-0.01,-0.82,72.27
848,2382/廣達,電腦週邊,0.35,-0.10,0.16,0.09,-0.96,-0.36,-0.82,84.87
849,6579/研揚,電腦週邊,-0.03,-0.37,-0.19,-0.20,0.00,-0.04,-0.83,85.73
850,4133/亞諾法,生技醫療業,0.00,0.00,0.00,-0.83,0.00,0.00,-0.83,22.86
851,2207/和泰車,汽車,-0.09,-0.28,0.00,-0.16,0.02,-0.32,-0.83,89.18
